City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
315,kortkeros,RU,2019-12-26 18:45:22,61.81,51.56,30.2,100,90,6.71
316,batemans bay,AU,2019-12-26 18:41:25,-35.71,150.18,68.0,93,68,2.64
317,moose factory,CA,2019-12-26 18:45:23,51.26,-80.61,21.2,73,1,9.17
318,meulaboh,ID,2019-12-26 18:45:23,4.14,96.13,81.45,77,92,6.76
319,pyshma,RU,2019-12-26 18:45:23,56.95,63.25,18.95,93,100,8.14
320,hami,CN,2019-12-26 18:40:53,42.84,93.51,17.2,53,4,0.81
321,pavilosta,LV,2019-12-26 18:45:24,56.89,21.19,35.6,100,71,4.7
322,dzhankoy,UA,2019-12-26 18:45:24,45.71,34.39,44.8,82,100,9.69
323,brae,GB,2019-12-26 18:45:24,60.4,-1.35,42.8,86,100,9.17
324,narbonne,FR,2019-12-26 18:45:25,43.18,3.0,57.2,58,39,18.34
325,constitucion,MX,2019-12-26 18:45:25,23.99,-104.67,64.0,31,90,3.36
326,horsham,AU,2019-12-26 18:45:25,-36.71,142.2,61.5,37,0,8.05
327,moron,HT,2019-12-26 18:42:53,18.56,-74.26,80.1,77,34,17.11
328,bubaque,GW,2019-12-26 18:45:25,11.28,-15.83,80.46,67,0,11.65
329,coihaique,CL,2019-12-26 18:45:26,-45.58,-72.07,59.0,58,90,4.7
330,san andres del rabanedo,ES,2019-12-26 18:45:26,42.61,-5.62,45.0,93,20,4.7
331,usinsk,RU,2019-12-26 18:45:26,66.0,57.56,4.23,78,100,8.01
332,narasannapeta,IN,2019-12-26 18:45:27,18.42,84.04,70.16,80,90,3.24
333,yulara,AU,2019-12-26 18:45:27,-25.24,130.99,87.8,14,16,6.93
334,handlova,SK,2019-12-26 18:45:27,48.73,18.76,41.0,69,90,6.93
335,la primavera,AR,2019-12-26 18:45:27,-32.92,-68.67,87.8,22,12,6.93
336,storm lake,US,2019-12-26 18:45:27,42.64,-95.21,32.0,100,20,11.41
337,chadiza,ZM,2019-12-26 18:45:28,-14.06,32.43,72.09,86,100,4.74
338,rorvik,NO,2019-12-26 18:45:28,64.86,11.24,32.0,92,0,3.36
339,saldanha,PT,2019-12-26 18:45:29,41.42,-6.55,44.64,86,94,7.47
340,kudahuvadhoo,MV,2019-12-26 18:45:29,2.67,72.89,82.65,78,31,12.46
341,prince rupert,CA,2019-12-26 18:45:29,54.32,-130.32,39.2,86,90,19.46
342,camocim,BR,2019-12-26 18:45:29,-2.9,-40.84,93.99,41,8,12.19
343,yumen,CN,2019-12-26 18:45:30,40.29,97.04,10.67,77,40,19.06
344,yerbogachen,RU,2019-12-26 18:45:30,61.28,108.01,-5.19,97,99,7.54
345,hearst,CA,2019-12-26 18:44:45,49.69,-83.67,29.3,92,100,11.97
346,pitea,SE,2019-12-26 18:44:24,65.32,21.48,24.8,92,90,6.93
347,prince george,CA,2019-12-26 18:42:46,53.92,-122.75,23.0,92,1,19.46
348,veraval,FR,2019-12-26 18:45:31,49.65,0.71,48.99,93,88,9.17
349,mahibadhoo,MV,2019-12-26 18:45:31,3.78,72.97,82.08,82,16,13.89
350,sitka,US,2019-12-26 18:43:56,37.17,-99.65,48.38,36,64,4.59
351,kendari,ID,2019-12-26 18:45:32,-3.99,122.52,76.37,89,99,1.45
352,siljan,NO,2019-12-26 18:45:32,59.29,9.71,28.4,92,14,3.36
353,bathsheba,BB,2019-12-26 18:45:32,13.22,-59.52,86.0,62,20,13.87
354,porto murtinho,BR,2019-12-26 18:45:32,-21.7,-57.88,98.31,35,48,4.52
355,cherskiy,RU,2019-12-26 18:45:33,68.75,161.3,-34.26,93,0,6.46
356,port-gentil,GA,2019-12-26 18:45:33,-0.72,8.78,84.2,79,75,8.05
357,carnarvon,ZA,2019-12-26 18:45:33,-30.97,22.13,63.05,31,0,18.39
358,gretna,GB,2019-12-26 18:45:25,55.0,-3.06,44.01,93,100,8.05
359,umm lajj,SA,2019-12-26 18:41:53,25.02,37.27,58.82,58,0,5.99
360,gao,ML,2019-12-26 18:45:34,16.28,-0.04,74.53,6,36,7.99
361,sandwick,GB,2019-12-26 18:45:35,54.57,-2.89,44.01,93,100,8.05
362,goundam,ML,2019-12-26 18:45:35,16.42,-3.66,76.62,8,96,9.06
363,dashitou,CN,2019-12-26 18:45:35,43.3,128.5,-7.58,99,69,0.56
364,port moresby,PG,2019-12-26 18:45:36,-9.47,147.16,79.84,79,99,0.94
365,vanimo,PG,2019-12-26 18:45:36,-2.67,141.3,81.99,81,100,14.54
366,sainte-marie,CA,2019-12-26 18:45:36,46.45,-71.03,24.01,62,40,12.75
367,nargana,PA,2019-12-26 18:45:36,9.44,-78.59,82.08,82,58,13.76
368,lata,IN,2019-12-26 18:45:37,30.78,78.62,6.87,16,0,16.26
369,san andres,PH,2019-12-26 18:45:37,13.32,122.68,74.5,94,44,1.3
370,karasburg,NA,2019-12-26 18:45:37,-28.01,18.75,71.17,22,0,22.59
371,fort nelson,CA,2019-12-26 18:45:37,58.81,-122.69,-2.2,84,75,2.24
372,monte gordo,ES,2019-12-26 18:45:38,37.18,-7.45,64.4,68,100,6.93
373,aketi,CD,2019-12-26 18:45:38,2.74,23.78,77.23,64,35,2.42
374,nouadhibou,MR,2019-12-26 18:45:38,20.93,-17.03,71.6,49,0,13.87
375,bom jesus,BR,2019-12-26 18:45:38,-9.08,-44.36,96.1,32,65,7.49
376,hofn,IS,2019-12-26 18:45:39,64.25,-15.21,44.94,82,100,25.39
377,auki,NG,2019-12-26 18:45:39,12.18,6.51,74.46,19,0,9.4
378,san rafael del sur,NI,2019-12-26 18:45:39,11.85,-86.44,87.8,48,20,9.17
379,adrar,DZ,2019-12-26 18:45:39,27.87,-0.29,69.8,22,0,12.75
380,zabol,IR,2019-12-26 18:45:40,31.03,61.49,42.8,70,0,4.7
381,wanning,AT,2019-12-26 18:45:40,48.64,13.53,36.0,85,40,1.12
382,marawi,PH,2019-12-26 18:45:40,8.0,124.29,78.01,90,97,5.01
383,muana,BR,2019-12-26 18:45:40,-1.53,-49.22,88.29,62,81,7.36
384,gondanglegi,ID,2019-12-26 18:45:41,-7.75,112.01,76.33,87,100,2.39
385,huauchinango,MX,2019-12-26 18:45:41,20.17,-98.05,68.09,34,21,6.29
386,penzance,GB,2019-12-26 18:45:41,50.12,-5.53,54.0,100,75,24.16
387,awjilah,LY,2019-12-26 18:45:41,29.14,21.3,62.13,60,35,8.97
388,hovd,NO,2019-12-26 18:44:59,63.83,10.7,36.0,95,75,8.05
389,siavonga,ZW,2019-12-26 18:45:42,-16.54,28.71,87.12,52,0,4.09
390,mount gambier,AU,2019-12-26 18:42:30,-37.83,140.78,46.4,100,0,6.93
391,riyadh,SA,2019-12-26 18:43:01,24.63,46.72,59.0,54,0,2.06
392,lock haven,US,2019-12-26 18:45:43,41.14,-77.45,48.99,57,40,2.46
393,te anau,NZ,2019-12-26 18:45:43,-45.41,167.72,44.38,85,100,5.55
394,bethel,US,2019-12-26 18:45:43,60.79,-161.76,-14.8,83,1,5.82
395,cayenne,GF,2019-12-26 18:45:43,4.94,-52.33,84.2,79,75,12.75
396,banff,CA,2019-12-26 18:45:44,51.18,-115.57,28.0,31,0,17.0
397,makushino,RU,2019-12-26 18:45:44,55.21,67.25,7.47,91,74,8.03
398,codrington,AU,2019-12-26 18:42:52,-28.95,153.24,68.0,93,40,3.51
399,gilroy,US,2019-12-26 18:45:44,37.01,-121.56,54.0,62,1,13.87
400,ibia,NG,2019-12-26 18:45:45,5.18,6.32,84.54,37,16,5.86
401,tual,ID,2019-12-26 18:45:45,-5.67,132.75,84.11,78,28,10.78
402,kahului,US,2019-12-26 18:45:45,20.89,-156.47,75.99,88,20,11.41
403,san matias,BO,2019-12-26 18:45:45,-16.36,-58.4,92.34,53,76,7.49
404,alta floresta,BR,2019-12-26 18:45:46,-9.87,-56.08,91.4,55,40,3.36
405,esmeraldas,BR,2019-12-26 18:45:46,-19.76,-44.31,89.6,42,75,10.29
406,calama,CL,2019-12-26 18:45:46,-22.46,-68.93,78.8,14,91,20.8
407,kotelnikovo,RU,2019-12-26 18:45:47,47.63,43.14,35.17,74,99,2.51
408,mount isa,AU,2019-12-26 18:45:47,-20.73,139.49,93.2,28,18,12.75
409,abu dhabi,AE,2019-12-26 18:44:12,24.47,54.37,69.8,68,0,4.7
410,muriwai beach,NZ,2019-12-26 18:45:48,-36.82,174.45,64.4,77,9,9.17
411,areia branca,BR,2019-12-26 18:45:48,-10.76,-37.31,82.4,65,75,13.87
412,edd,ER,2019-12-26 18:45:48,13.93,41.69,77.76,66,21,4.61
413,zaykovo,RU,2019-12-26 18:45:49,57.56,62.76,12.27,94,97,8.43
414,mega,ET,2019-12-26 18:45:49,4.06,38.32,72.54,47,5,8.75
415,tommot,RU,2019-12-26 18:45:49,58.97,126.27,-16.71,97,94,3.04
416,santa marta,CO,2019-12-26 18:45:49,11.24,-74.21,89.6,70,75,9.17
417,sao mateus,BR,2019-12-26 18:45:50,-18.72,-39.86,82.53,69,98,8.79
418,noumea,NC,2019-12-26 18:41:50,-22.28,166.46,78.01,82,40,19.57
419,saint-augustin,CA,2019-12-26 18:45:50,45.63,-73.98,24.01,67,75,9.17
420,sorong,ID,2019-12-26 18:45:50,-0.86,131.25,73.78,97,33,1.61
421,kontagora,NG,2019-12-26 18:45:51,10.4,5.47,82.26,19,0,5.01
422,san martin,US,2019-12-26 18:45:51,37.08,-121.61,54.0,62,1,13.87
423,kruisfontein,ZA,2019-12-26 18:45:21,-34.0,24.73,57.85,83,34,26.46
424,namatanai,PG,2019-12-26 18:45:51,-3.66,152.44,80.47,80,100,9.22
425,faya,SA,2019-12-26 18:45:34,18.39,42.45,57.2,87,1,4.7
426,kanniyakumari,IN,2019-12-26 18:45:52,8.08,77.57,79.66,82,36,18.07
427,lahaina,US,2019-12-26 18:45:52,20.87,-156.68,75.99,85,40,5.82
428,los llanos de aridane,ES,2019-12-26 18:45:53,28.66,-17.92,72.0,40,0,6.93
429,sri aman,MY,2019-12-26 18:45:53,1.24,111.46,77.0,94,100,2.39
430,ngunguru,NZ,2019-12-26 18:45:53,-35.62,174.5,57.0,93,0,3.0
431,fairbanks,US,2019-12-26 18:44:26,64.84,-147.72,-11.99,75,90,1.81
432,naze,NG,2019-12-26 18:45:54,5.43,7.07,84.31,25,14,3.67
433,san patricio,PY,2019-12-26 18:45:54,-26.98,-56.83,101.97,32,100,1.9
434,kuryk,KZ,2019-12-26 18:45:55,43.18,51.68,45.99,89,97,20.11
435,saint-pierre,FR,2019-12-26 18:45:55,48.95,4.24,46.4,93,97,10.29
436,clarence town,AU,2019-12-26 18:45:55,-32.59,151.78,69.01,77,0,8.05
437,chimbote,PE,2019-12-26 18:45:55,-9.08,-78.59,76.78,60,28,12.03
438,padang,ID,2019-12-26 18:45:55,-0.92,100.36,68.58,93,100,2.68
439,front royal,US,2019-12-26 18:45:56,38.92,-78.19,62.01,57,90,4.7
440,ancud,CL,2019-12-26 18:45:56,-41.87,-73.83,57.2,82,90,14.99
441,katobu,ID,2019-12-26 18:45:56,-4.94,122.53,77.92,83,97,0.92
442,labytnangi,RU,2019-12-26 18:45:57,66.66,66.39,-19.66,98,99,5.99
443,inuvik,CA,2019-12-26 18:45:57,68.36,-133.71,-22.0,67,90,9.17
444,ostrovnoy,RU,2019-12-26 18:45:57,68.05,39.51,22.73,88,100,16.35
445,letnyaya stavka,RU,2019-12-26 18:45:57,45.43,43.44,37.81,91,65,7.2
446,shubarkuduk,KZ,2019-12-26 18:45:58,49.15,56.49,27.73,92,100,12.77
447,kaeo,NZ,2019-12-26 18:45:58,-35.1,173.78,59.0,100,2,4.0
448,pisco,PE,2019-12-26 18:45:58,-13.71,-76.2,72.0,30,21,11.41
449,gambela,ET,2019-12-26 18:45:58,8.25,34.59,84.51,28,11,0.72
450,dudinka,RU,2019-12-26 18:45:59,69.41,86.18,-27.4,74,75,4.47
451,upington,ZA,2019-12-26 18:45:59,-28.46,21.24,80.6,10,0,11.41
452,bilma,NE,2019-12-26 18:45:59,18.69,12.92,61.68,23,0,5.26
453,upata,VE,2019-12-26 18:45:59,8.02,-62.41,84.4,62,52,7.16
454,presidencia roque saenz pena,AR,2019-12-26 18:45:59,-26.79,-60.44,99.95,35,100,10.2
455,livenka,RU,2019-12-26 18:46:00,50.74,40.23,32.59,79,87,4.05
456,wertheim,DE,2019-12-26 18:46:00,49.76,9.51,44.01,100,90,5.82
457,waingapu,ID,2019-12-26 18:46:00,-9.65,120.26,85.71,68,100,5.73
458,karratha,AU,2019-12-26 18:46:01,-20.74,116.85,88.72,62,39,16.06
459,xining,CN,2019-12-26 18:46:01,36.62,101.77,12.18,28,0,4.76
460,kochubey,RU,2019-12-26 18:46:01,44.39,46.54,36.18,85,76,2.44
461,kholodnyy,RU,2019-12-26 18:46:01,62.72,147.95,-33.65,94,0,3.8
462,goksun,TR,2019-12-26 18:46:02,38.02,36.5,42.8,100,75,1.12
463,kijang,KR,2019-12-26 18:46:02,35.24,129.21,37.4,47,20,11.41
464,chara,GR,2019-12-26 18:46:02,39.42,22.43,51.01,53,40,13.87
465,omboue,GA,2019-12-26 18:46:02,-1.57,9.26,77.02,90,90,3.4
466,harlingen,NL,2019-12-26 18:46:03,53.18,5.41,44.01,87,90,8.05
467,ariquemes,BR,2019-12-26 18:46:03,-9.91,-63.03,86.67,66,75,4.14
468,klaksvik,FO,2019-12-26 18:46:03,62.23,-6.59,42.8,81,100,24.16
469,porto novo,BR,2019-12-26 18:46:03,-23.68,-45.44,84.2,58,40,17.22
470,trofors,NO,2019-12-26 18:46:04,65.54,13.39,30.2,92,40,1.12
471,mikhaylovka,RU,2019-12-26 18:46:04,52.96,103.29,3.43,95,100,6.69
472,plettenberg bay,ZA,2019-12-26 18:46:04,-34.05,23.37,59.56,80,65,16.64
473,la ciotat,FR,2019-12-26 18:46:05,43.17,5.6,55.0,71,4,3.36
474,vila franca do campo,PT,2019-12-26 18:46:05,37.72,-25.43,66.2,77,20,20.8
475,culpeper,US,2019-12-26 18:46:06,38.47,-78.0,64.0,44,1,2.93
476,bonavista,CA,2019-12-26 18:46:06,48.65,-53.11,28.99,87,100,23.0
477,macherla,IN,2019-12-26 18:46:06,16.48,79.44,70.32,80,42,5.93
478,oskarshamn,SE,2019-12-26 18:46:06,57.26,16.44,37.0,100,90,9.17
479,yerofey pavlovich,RU,2019-12-26 18:46:06,53.97,121.97,-31.86,96,0,1.05
480,nueva loja,EC,2019-12-26 18:46:07,0.08,-76.88,86.0,74,40,3.36
481,mocuba,MZ,2019-12-26 18:46:07,-16.84,36.99,81.05,72,32,7.0
482,lazaro cardenas,MX,2019-12-26 18:46:07,28.39,-105.62,66.0,41,75,2.42
483,oranjemund,ZA,2019-12-26 18:46:07,-28.55,16.43,62.51,77,0,16.37
484,mosquera,CO,2019-12-26 18:46:08,4.71,-74.23,66.2,55,75,11.41
485,abu zabad,SD,2019-12-26 18:46:08,12.35,29.25,64.24,20,0,10.4
486,tanout,NE,2019-12-26 18:46:09,14.97,8.88,67.82,13,0,12.88
487,nexo,DK,2019-12-26 18:46:09,55.06,15.13,35.6,82,20,5.82
488,tha maka,TH,2019-12-26 18:46:09,13.9,99.77,71.01,77,3,3.94
489,batamshinskiy,KZ,2019-12-26 18:46:10,50.56,58.27,10.4,78,100,8.95
490,haines junction,CA,2019-12-26 18:44:06,60.75,-137.51,20.08,95,100,7.63
491,natal,BR,2019-12-26 18:41:28,-5.81,-35.21,87.8,48,20,17.22
492,healesville,AU,2019-12-26 18:46:11,-37.65,145.52,57.0,87,40,5.82
493,bafata,GW,2019-12-26 18:46:11,12.17,-14.67,92.14,15,0,0.96
494,hobyo,SO,2019-12-26 18:46:11,5.35,48.53,76.68,66,0,15.08
495,mason city,US,2019-12-26 18:46:11,43.15,-93.2,35.6,80,90,11.41
496,tura,RU,2019-12-26 18:46:12,64.27,100.22,-22.36,100,100,2.57
497,miracatu,BR,2019-12-26 18:46:12,-24.28,-47.45,85.6,53,46,7.07
498,breyten,ZA,2019-12-26 18:46:12,-26.3,29.99,64.4,72,39,19.46
499,phanom thuan,TH,2019-12-26 18:46:13,14.13,99.7,73.0,73,0,4.05
500,kawalu,ID,2019-12-26 18:46:13,-7.38,108.21,71.69,90,63,2.33
501,amol,IR,2019-12-26 18:46:13,36.47,52.35,55.69,42,5,6.46
502,sangmelima,CM,2019-12-26 18:46:13,2.93,11.98,77.59,39,69,2.35
503,galveston,US,2019-12-26 18:46:14,40.58,-86.19,64.4,72,75,14.99
504,tatarsk,RU,2019-12-26 18:46:14,55.22,75.96,-11.09,94,15,7.76
505,hambantota,LK,2019-12-26 18:46:14,6.12,81.12,78.71,76,99,15.95
506,kuching,MY,2019-12-26 18:46:14,1.56,110.34,77.0,94,75,3.36
507,taungdwingyi,MM,2019-12-26 18:46:15,20.0,95.55,65.62,64,34,1.52
508,kohat,PK,2019-12-26 18:44:04,33.6,71.44,48.2,45,0,6.93
509,skibbereen,IE,2019-12-26 18:46:15,51.55,-9.27,53.6,93,75,13.87
510,aklavik,CA,2019-12-26 18:42:06,68.22,-135.01,-22.0,67,90,9.17
511,zemio,CF,2019-12-26 18:46:16,5.02,25.13,78.51,28,0,3.18
512,khasan,RU,2019-12-26 18:46:16,42.43,130.64,11.07,68,59,10.18
513,poli,CM,2019-12-26 18:46:16,8.48,13.24,78.98,14,88,4.03
514,moca,DO,2019-12-26 18:46:16,19.39,-70.53,84.2,66,75,8.05
515,atyashevo,RU,2019-12-26 18:46:17,54.56,46.07,14.2,93,9,4.88
516,villa union,BO,2019-12-26 18:46:17,-10.79,-65.46,89.6,62,40,6.93
517,batticaloa,LK,2019-12-26 18:46:17,7.71,81.69,70.68,88,8,1.57
518,tacuarembo,UY,2019-12-26 18:42:26,-31.73,-55.98,92.59,44,57,7.81
519,shingu,JP,2019-12-26 18:46:18,33.72,135.99,59.34,77,80,23.64
520,lasa,CY,2019-12-26 18:46:18,34.92,32.53,55.4,66,75,3.36
521,conceicao do castelo,BR,2019-12-26 18:46:18,-20.37,-41.24,71.82,89,73,4.59
522,pimenta bueno,BR,2019-12-26 18:46:18,-11.68,-61.19,78.62,85,100,2.13
523,provins,FR,2019-12-26 18:46:19,48.56,3.3,48.99,93,75,9.17
524,coquimbo,CL,2019-12-26 18:46:19,-29.95,-71.34,75.99,68,0,14.99
525,shahreza,IR,2019-12-26 18:46:19,32.01,51.87,39.72,36,0,4.34
526,yongan,CN,2019-12-26 18:46:20,39.7,113.69,10.92,71,0,8.59
527,san cristobal,HN,2019-12-26 18:45:31,14.68,-86.92,79.79,45,40,4.05
528,istok,PL,2019-12-26 18:46:20,52.66,23.48,39.0,91,91,4.0
529,margate,AU,2019-12-26 18:46:20,-43.03,147.26,52.0,76,40,6.93
530,uyar,RU,2019-12-26 18:46:21,55.81,94.33,-12.24,91,100,9.62
531,ponta delgada,PT,2019-12-26 18:46:21,37.73,-25.67,66.2,77,20,20.8
532,hervey bay,AU,2019-12-26 18:46:21,-25.3,152.85,69.01,88,0,6.93
533,mehamn,NO,2019-12-26 18:46:21,71.03,27.85,30.2,86,90,17.22
534,chaplynka,UA,2019-12-26 18:46:22,46.36,33.54,42.42,90,96,6.53
535,tonantins,BR,2019-12-26 18:46:22,-2.86,-67.77,91.51,52,32,5.19
536,nhulunbuy,AU,2019-12-26 18:46:22,-12.18,136.78,84.2,74,90,8.05
537,deniliquin,AU,2019-12-26 18:46:23,-35.53,144.96,60.46,57,0,7.11
538,buta,CD,2019-12-26 18:46:23,2.79,24.73,77.22,52,8,2.17
539,nanakuli,US,2019-12-26 18:46:23,21.39,-158.15,77.0,100,75,2.55
540,ilo,PE,2019-12-26 18:46:23,-17.65,-71.34,75.2,69,64,8.05
541,gaziantep,TR,2019-12-26 18:46:24,37.06,37.38,42.8,100,75,4.7
542,si sa ket,TH,2019-12-26 18:46:24,15.12,104.33,79.0,83,0,5.82
543,thinadhoo,MV,2019-12-26 18:46:25,0.53,72.93,82.85,78,32,8.41
544,danielskuil,ZA,2019-12-26 18:46:25,-28.19,23.54,75.36,16,5,13.62
545,komsomolskiy,RU,2019-12-26 18:42:55,67.55,63.78,-8.23,86,78,3.36
546,zhigalovo,RU,2019-12-26 18:46:25,54.81,105.15,0.0,96,100,3.15
547,scarborough,GB,2019-12-26 18:44:32,54.28,-0.41,45.0,100,100,4.7
548,saint-louis,SN,2019-12-26 18:46:26,16.03,-16.5,80.6,44,0,6.93
549,atambua,ID,2019-12-26 18:46:26,-9.11,124.89,77.18,80,69,3.76
550,bosaso,SO,2019-12-26 18:46:27,11.28,49.18,76.69,64,0,8.48
551,baft,IR,2019-12-26 18:46:27,29.23,56.61,41.04,42,0,2.1
552,jijiga,ET,2019-12-26 18:46:27,9.35,42.8,59.74,70,0,13.18
553,san juan,AR,2019-12-26 18:46:27,-31.54,-68.53,89.38,20,0,4.68
